ip,port
103.52.196.0,80
103.53.64.0,80
103.53.92.0,80
103.53.124.0,80
103.53.128.0,80
103.53.144.0,80
103.53.160.0,80
103.53.180.0,80
103.53.204.0,80
103.53.208.0,80
103.53.236.0,80
103.53.248.0,80
103.54.8.0,80
103.54.48.0,80
103.54.53.0,80
103.54.54.0,80
103.54.160.0,80
103.54.212.0,80
103.54.228.0,80
103.54.240.0,80
103.55.80.0,80
103.55.120.0,80
103.55.152.0,80
103.55.172.0,80
103.55.204.0,80
103.55.208.0,80
103.55.228.0,80
103.55.236.0,80
103.55.240.0,80
103.56.11.0,80
103.56.20.0,80
103.56.32.0,80
103.56.56.0,80
103.56.72.0,80
103.56.140.0,80
103.56.152.0,80
103.56.200.0,80
103.57.12.0,80
103.57.52.0,80
103.57.56.0,80
103.57.76.0,80
103.57.136.0,80
103.57.196.0,80
103.58.24.0,80
103.59.76.0,80
103.59.112.0,80
103.59.128.0,80
103.59.148.0,80
103.60.32.0,80
103.60.44.0,80
103.60.164.0,80
103.60.228.0,80
103.60.236.0,80
103.61.60.0,80
103.61.104.0,80
103.61.140.0,80
103.61.152.0,80
103.61.160.0,80
103.61.172.0,80
103.61.176.0,80
103.62.24.0,80
103.62.72.0,80
103.62.80.0,80
103.62.88.0,80
103.62.96.0,80
103.62.128.0,80
103.62.156.0,80
103.62.160.0,80
103.62.192.0,80
103.62.204.0,80
103.62.208.0,80
103.62.224.0,80
103.63.32.0,80
103.63.64.0,80
103.63.80.0,80
103.63.88.0,80
103.63.140.0,80
103.63.144.0,80
103.63.152.0,80
103.63.160.0,80
103.63.176.0,80
103.63.184.0,80
103.63.192.0,80
103.63.208.0,80
103.63.240.0,80
103.64.0.0,80
103.64.24.0,80
103.64.32.0,80
103.64.64.0,80
103.64.140.0,80
103.64.144.0,80
103.64.152.0,80
103.64.160.0,80
103.64.192.0,80
103.65.0.0,80
103.65.16.0,80
103.65.36.0,80
103.65.40.0,80
103.65.48.0,80
103.65.64.0,80
103.65.100.0,80
103.65.104.0,80
103.65.112.0,80
103.65.128.0,80
103.65.136.0,80
103.65.144.0,80
103.65.160.0,80
103.66.32.0,80
103.66.40.0,80
103.66.92.0,80
103.66.108.0,80
103.66.200.0,80
103.66.240.0,80
103.67.0.0,80
103.67.8.0,80
103.192.0.0,80
103.192.48.0,80
103.192.56.0,80
103.192.84.0,80
103.192.88.0,80
103.192.96.0,80
103.192.112.0,80
103.192.128.0,80
103.192.144.0,80
103.192.164.0,80
103.192.188.0,80
103.192.208.0,80
103.192.216.0,80
103.192.252.0,80
103.193.40.0,80
103.193.120.0,80
103.193.140.0,80
103.193.160.0,80
103.193.188.0,80
103.193.192.0,80
103.193.212.0,80
103.193.216.0,80
103.193.224.0,80
103.194.16.0,80
103.194.230.0,80
103.195.112.0,80
103.195.152.0,80
103.195.160.0,80
103.196.64.0,80
103.196.72.0,80
103.196.88.0,80
103.196.96.0,80
103.196.168.0,80
103.196.184.0,80
103.197.180.0,80
103.197.228.0,80
103.197.253.0,80
103.197.254.0,80
103.198.20.0,80
103.198.60.0,80
103.198.64.0,80
103.198.72.0,80
103.198.124.0,80
103.198.156.0,80
103.198.180.0,80
103.198.196.0,80
103.198.200.0,80
103.198.216.0,80
103.198.224.0,80
103.198.240.0,80
103.199.164.0,80
103.199.196.0,80
103.199.228.0,80
103.199.252.0,80
103.200.52.0,80
103.200.64.0,80
103.200.136.0,80
103.200.144.0,80
103.200.160.0,80
103.200.192.0,80
103.200.220.0,80
103.200.224.0,80
103.201.0.0,80
103.201.16.0,80
103.201.28.0,80
103.201.32.0,80
103.201.64.0,80
103.201.76.0,80
103.201.80.0,80
103.201.96.0,80
103.201.112.0,80
103.201.120.0,80
103.201.152.0,80
103.201.160.0,80
103.201.192.0,80
103.202.0.0,80
103.202.32.0,80
103.202.56.0,80
103.202.64.0,80
103.202.128.0,80
103.202.144.0,80
103.202.152.0,80
103.202.160.0,80
103.202.192.0,80
103.202.212.0,80
103.202.228.0,80
103.202.236.0,80
103.202.240.0,80
103.203.0.0,80
103.203.32.0,80
103.203.96.0,80
103.203.128.0,80
103.203.140.0,80
103.203.164.0,80
103.203.168.0,80
103.203.192.0,80
103.203.200.0,80
103.203.212.0,80
103.203.216.0,80
103.204.24.0,80
103.204.72.0,80
103.204.88.0,80
103.204.112.0,80
103.204.136.0,80
103.204.144.0,80
103.204.152.0,80
103.204.196.0,80
103.204.232.0,80
103.205.10.0,80
103.205.40.0,80
103.205.52.0,80
103.205.108.0,80
103.205.116.0,80
103.205.136.0,80
103.205.162.0,80
103.205.188.0,80
103.205.192.0,80
103.205.200.0,80
103.205.236.0,80
103.205.248.0,80
103.206.0.0,80
103.206.44.0,80
103.206.148.0,80
103.207.104.0,80
103.207.184.0,80
103.207.192.0,80
103.207.208.0,80
103.207.220.0,80
103.207.228.0,80
103.207.232.0,80
103.208.12.0,80
103.208.16.0,80
103.208.28.0,80
103.208.40.0,80
103.208.48.0,80
103.208.148.0,80
103.209.112.0,80
103.209.136.0,80
103.209.200.0,80
103.209.208.0,80
103.209.216.0,80
103.210.0.0,80
103.210.96.0,80
103.210.156.0,80
103.210.160.0,80
103.210.216.0,80
103.211.44.0,80
103.211.96.0,80
103.211.156.0,80
103.211.164.0,80
103.211.168.0,80
103.211.220.0,80
103.211.224.0,80
103.211.248.0,80
103.212.0.0,80
103.212.44.0,80
103.212.48.0,80
103.212.84.0,80
103.212.100.0,80
103.212.148.0,80
103.212.164.0,80
103.212.196.0,80
103.212.200.0,80
103.212.228.0,80
103.212.252.0,80
103.213.40.0,80
103.213.48.0,80
103.213.64.0,80
103.213.96.0,80
103.213.132.0,80
103.213.136.0,80
103.213.144.0,80
103.213.160.0,80
103.213.248.0,80
103.214.48.0,80
103.214.84.0,80
103.214.212.0,80
103.214.240.0,80
103.215.28.0,80
103.215.32.0,80
103.215.44.0,80
103.215.100.0,80
103.215.104.0,80
103.215.116.0,80
103.215.120.0,80
103.215.140.0,80
103.215.184.0,80
103.215.228.0,80
103.216.4.0,80
103.216.8.0,80
103.216.16.0,80
103.216.32.0,80
103.216.64.0,80
103.216.108.0,80
103.216.136.0,80
103.216.152.0,80
103.216.224.0,80
103.216.240.0,80
103.217.0.0,80
103.217.168.0,80
103.217.180.0,80
103.217.184.0,80
103.217.192.0,80
103.218.8.0,80
103.218.16.0,80
103.218.28.0,80
103.218.32.0,80
103.218.64.0,80
103.218.184.0,80
103.218.192.0,80
103.218.208.0,80
103.218.216.0,80
103.219.24.0,80
103.219.32.0,80
103.219.64.0,80
103.219.84.0,80
103.219.88.0,80
103.219.96.0,80
103.219.176.0,80
103.219.184.0,80
103.220.48.0,80
103.220.64.0,80
103.220.92.0,80
103.220.96.0,80
103.220.116.0,80
103.220.120.0,80
103.220.128.0,80
103.220.144.0,80
103.220.152.0,80
103.220.160.0,80
103.220.192.0,80
103.220.200.0,80
103.220.240.0,80
103.221.0.0,80
103.221.32.0,80
103.221.48.0,80
103.221.88.0,80
103.221.96.0,80
103.221.128.0,80
103.221.192.0,80
103.222.0.0,80
103.222.16.0,80
103.222.24.0,80
103.222.32.0,80
103.222.64.0,80
103.222.128.0,80
103.222.192.0,80
103.222.224.0,80
103.222.232.0,80
103.222.240.0,80
103.223.16.0,80
103.223.32.0,80
103.223.64.0,80
103.223.128.0,80
103.223.140.0,80
103.223.144.0,80
103.223.160.0,80
103.223.176.0,80
103.223.188.0,80
103.223.192.0,80
103.224.40.0,80
103.224.60.0,80
103.224.220.0,80
103.224.224.0,80
103.224.232.0,80
103.226.16.0,80
103.226.40.0,80
103.226.56.0,80
103.226.80.0,80
103.226.116.0,80
103.226.132.0,80
103.226.156.0,80
103.226.180.0,80
103.226.196.0,80
103.227.48.0,80
103.227.72.0,80
103.227.80.0,80
103.227.100.0,80
103.227.120.0,80
103.227.132.0,80
103.227.136.0,80
103.227.196.0,80
103.227.204.0,80
103.227.206.0,80
103.227.212.0,80
103.227.228.0,80
103.228.12.0,80
103.228.88.0,80
103.228.160.0,80
103.228.176.0,80
103.228.204.0,80
103.228.208.0,80
103.228.232.0,80
103.229.20.0,80
103.229.136.0,80
103.229.148.0,80
103.229.172.0,80
103.229.212.0,80
103.229.216.0,80
103.229.228.0,80
103.229.236.0,80
103.229.240.0,80
103.230.0.0,80
103.230.28.0,80
103.230.40.0,80
103.230.96.0,80
103.230.196.0,80
103.230.200.0,80
103.230.212.0,80
103.230.236.0,80
103.231.16.0,80
103.231.64.0,80
103.231.144.0,80
103.231.180.0,80
103.231.244.0,80
103.232.4.0,80
103.232.144.0,80
103.232.212.0,80
103.232.214.0,80
103.233.4.0,80
103.233.44.0,80
103.233.52.0,80
103.233.104.0,80
103.233.128.0,80
103.233.136.0,80
103.233.228.0,80
103.234.0.0,80
103.234.20.0,80
103.234.56.0,80
103.234.124.0,80
103.234.128.0,80
103.234.172.0,80
103.234.180.0,80
103.235.56.0,80
103.235.80.0,80
103.235.128.0,80
103.235.144.0,80
103.235.192.0,80
103.235.200.0,80
103.235.220.0,80
103.235.224.0,80
103.236.0.0,80
103.236.64.0,80
103.236.96.0,80
103.236.120.0,80
103.236.184.0,80
103.236.240.0,80
103.237.0.0,80
103.237.24.0,80
103.237.88.0,80
103.237.152.0,80
103.237.176.0,80
103.237.192.0,80
103.238.0.0,80
103.238.16.0,80
103.238.32.0,80
103.238.48.0,80
103.238.56.0,80
103.238.88.0,80
103.238.96.0,80
103.238.132.0,80
103.238.140.0,80
103.238.144.0,80
103.238.160.0,80
103.238.196.0,80
103.238.204.0,80
103.238.252.0,80
103.239.0.0,80
103.239.44.0,80
103.239.68.0,80
103.239.152.0,80
103.239.180.0,80
103.239.184.0,80
103.239.192.0,80
103.239.204.0,80
103.239.208.0,80
103.239.224.0,80
103.239.244.0,80
103.240.16.0,80
103.240.36.0,80
103.240.72.0,80
103.240.84.0,80
103.240.124.0,80
103.240.172.0,80
103.240.244.0,80
103.241.12.0,80
103.241.92.0,80
103.241.96.0,80
103.241.160.0,80
103.241.184.0,80
103.241.220.0,80
103.242.128.0,80
103.242.130.0,80
103.242.160.0,80
103.242.168.0,80
103.242.176.0,80
103.242.200.0,80
103.242.212.0,80
103.242.220.0,80
103.242.240.0,80
103.243.136.0,80
103.243.252.0,80
103.244.16.0,80
103.244.58.0,80
103.244.60.0,80
103.244.64.0,80
103.244.80.0,80
103.244.164.0,80
103.244.232.0,80
103.244.252.0,80
103.245.23.0,80
103.245.52.0,80
103.245.60.0,80
103.245.80.0,80
103.245.124.0,80
103.245.128.0,80
103.246.8.0,80
103.246.120.0,80
103.246.132.0,80
103.246.152.0,80
103.247.168.0,80
103.247.176.0,80
103.247.200.0,80
103.247.212.0,80
103.248.64.0,80
103.248.100.0,80
103.248.124.0,80
103.248.152.0,80
103.248.168.0,80
103.248.192.0,80
103.248.212.0,80
103.248.224.0,80
103.249.12.0,80
103.249.52.0,80
103.249.128.0,80
103.249.136.0,80
103.249.144.0,80
103.249.164.0,80
103.249.168.0,80
103.249.176.0,80
103.249.188.0,80
103.249.192.0,80
103.249.244.0,80
103.249.252.0,80
103.250.32.0,80
103.250.104.0,80
103.250.124.0,80
103.250.180.0,80
103.250.192.0,80
103.250.216.0,80
103.250.224.0,80
103.250.236.0,80
103.250.248.0,80
103.251.32.0,80
103.251.84.0,80
103.251.96.0,80
103.251.124.0,80
103.251.160.0,80
103.251.204.0,80
103.251.240.0,80
103.252.28.0,80
103.252.36.0,80
103.252.64.0,80
103.252.104.0,80
103.252.172.0,80
103.252.204.0,80
103.252.208.0,80
103.252.232.0,80
103.252.248.0,80
103.253.4.0,80
103.253.60.0,80
103.253.204.0,80
103.253.220.0,80
103.253.224.0,80
103.253.232.0,80
103.254.8.0,80
103.254.20.0,80
103.254.64.0,80
103.254.76.0,80
103.254.112.0,80
103.254.176.0,80
103.254.188.0,80
103.255.68.0,80
103.255.88.0,80
103.255.136.0,80
103.255.200.0,80
103.255.208.0,80
106.0.0.0,80
106.0.2.0,80
106.0.4.0,80
106.0.8.0,80
106.0.16.0,80
106.0.44.0,80
106.0.64.0,80
106.2.0.0,80
106.2.3.0,80
106.2.4.0,80
106.2.8.0,80
106.2.16.0,80
106.2.32.0,80
106.2.64.0,80
106.2.128.0,80
106.3.16.0,80
106.3.32.0,80
106.3.64.0,80
106.3.80.0,80
106.3.88.0,80
106.3.96.0,80
106.3.128.0,80
106.4.0.0,80
106.8.0.0,80
106.11.0.0,80
106.12.0.0,80
106.16.0.0,80
106.32.0.0,80
106.48.0.0,80
106.48.8.0,80
106.48.15.0,80
106.48.16.0,80
106.48.32.0,80
106.48.49.0,80
106.48.51.0,80
106.48.52.0,80
106.48.56.0,80
106.48.64.0,80
106.48.128.0,80
106.49.1.0,80
106.49.2.0,80
106.49.4.0,80
106.49.8.0,80
106.49.16.0,80
106.49.32.0,80
106.49.64.0,80
106.49.96.0,80
106.49.98.0,80
106.49.100.0,80
106.49.104.0,80
106.49.112.0,80
106.49.128.0,80
106.50.0.0,80
106.52.0.0,80
106.56.0.0,80
106.74.0.0,80
106.75.0.0,80
106.75.128.0,80
106.75.200.0,80
106.75.204.0,80
106.75.208.0,80
106.75.224.0,80
106.80.0.0,80
106.108.0.0,80
106.112.0.0,80
106.224.0.0,80
110.6.0.0,80
110.16.0.0,80
110.40.0.0,80
110.44.12.0,80
110.44.144.0,80
110.48.0.0,80
110.48.128.0,80
110.48.161.0,80
110.48.162.0,80
110.48.164.0,80
110.48.168.0,80
110.48.176.0,80
110.48.192.0,80
110.51.0.0,80
110.52.0.0,80
110.56.0.0,80
110.64.0.0,80
110.72.0.0,80
110.75.0.0,80
110.76.0.0,80
110.76.16.0,80
110.76.20.0,80
110.76.22.0,80
110.76.24.0,80
110.76.32.0,80
110.76.132.0,80
110.76.156.0,80
110.76.184.0,80
110.76.192.0,80
110.77.0.0,80
110.80.0.0,80
110.88.0.0,80
110.92.68.0,80
110.93.32.0,80
110.94.0.0,80
110.96.0.0,80
110.152.0.0,80
110.156.0.0,80
110.166.0.0,80
110.172.192.0,80
110.173.0.0,80
110.173.32.0,80
110.173.64.0,80
110.173.192.0,80
110.176.0.0,80
110.192.0.0,80
110.228.0.0,80
110.232.32.0,80
110.236.0.0,80
110.240.0.0,80
111.0.0.0,80
111.66.0.0,80
111.67.192.0,80
111.68.64.0,80
111.72.0.0,80
111.85.0.0,80
111.91.192.0,80
111.91.197.0,80
111.91.198.0,80
111.91.200.0,80
111.91.208.0,80
111.112.0.0,80
111.116.0.0,80
111.118.200.0,80
111.119.64.0,80
111.119.80.0,80
111.119.82.0,80
111.119.84.0,80
111.119.88.0,80
111.119.96.0,80
111.119.128.0,80
111.120.0.0,80
111.124.0.0,80
111.126.0.0,80
111.128.0.0,80
111.160.0.0,80
111.170.0.0,80
111.172.0.0,80
111.176.0.0,80
111.186.0.0,80
111.192.0.0,80
111.208.0.0,80
111.221.28.0,80
111.221.128.0,80
111.222.0.0,80
111.223.4.0,80
111.223.8.0,80
111.223.16.0,80
111.223.240.0,80
111.223.248.0,80
111.224.0.0,80
111.235.96.0,80
111.235.156.0,80
111.235.160.0,80
111.235.170.0,80
111.235.172.0,80
111.235.176.0,80
112.0.0.0,80
112.64.0.0,80
112.73.64.0,80
112.74.0.0,80
112.80.0.0,80
112.96.0.0,80
112.109.128.0,80
112.111.0.0,80
112.112.0.0,80
112.116.0.0,80
112.122.0.0,80
112.124.0.0,80
112.128.0.0,80
112.132.0.0,80
112.137.48.0,80
112.192.0.0,80
112.224.0.0,80
113.0.0.0,80
113.8.0.0,80
113.11.192.0,80
113.12.0.0,80
113.16.0.0,80
113.18.0.0,80
113.24.0.0,80
113.31.0.0,80
113.44.0.0,80
113.48.0.0,80
113.52.160.0,80
113.52.164.0,80
113.52.166.0,80
113.52.168.0,80
113.52.176.0,80
113.54.0.0,80
113.56.0.0,80
113.58.0.0,80
113.59.0.0,80
113.59.224.0,80
113.62.0.0,80
113.64.0.0,80
113.128.0.0,80
113.130.96.0,80
113.130.112.0,80
113.132.0.0,80
113.136.0.0,80
113.194.0.0,80
113.197.100.0,80
113.197.102.0,80
113.200.0.0,80
113.202.0.0,80
113.202.8.0,80
113.202.11.0,80
113.202.12.0,80
113.202.16.0,80
113.202.32.0,80
113.202.64.0,80
113.202.128.0,80
113.204.0.0,80
113.208.96.0,80
113.208.128.0,80
113.209.0.0,80
113.212.0.0,80
113.212.100.0,80
113.212.184.0,80
113.213.0.0,80
113.214.0.0,80
113.218.0.0,80
113.220.0.0,80
113.224.0.0,80
113.240.0.0,80
113.248.0.0,80
114.28.0.0,80
114.54.0.0,80
114.60.0.0,80
114.64.0.0,80
114.68.1.0,80
114.68.2.0,80
114.68.4.0,80
114.68.8.0,80
114.68.16.0,80
114.68.32.0,80
114.68.64.0,80
114.68.128.0,80
114.79.64.0,80
114.80.0.0,80
114.96.0.0,80
114.104.0.0,80
114.110.0.0,80
114.110.64.0,80
114.111.0.0,80
114.111.160.0,80
114.112.4.0,80
114.112.8.0,80
114.112.12.0,80
114.112.24.0,80
114.112.32.0,80
114.112.64.0,80
114.112.96.0,80
114.112.116.0,80
114.112.120.0,80
114.112.136.0,80
114.112.144.0,80
114.112.160.0,80
114.112.192.0,80
114.113.0.0,80
114.113.128.0,80
114.113.140.0,80
114.113.144.0,80
114.113.160.0,80
114.113.196.0,80
114.113.200.0,80
114.113.208.0,80
114.113.224.0,80
114.114.0.0,80
114.115.0.0,80
114.115.68.0,80
114.115.72.0,80
114.115.80.0,80
114.115.96.0,80
114.115.128.0,80
114.116.0.0,80
114.132.0.0,80
114.132.64.0,80
114.132.96.0,80
114.132.104.0,80
114.132.108.0,80
114.132.110.0,80
114.132.112.0,80
114.132.128.0,80
114.135.0.0,80
114.138.0.0,80
114.141.64.0,80
114.141.128.0,80
114.196.0.0,80
114.198.248.0,80
114.208.0.0,80
114.224.0.0,80
115.24.0.0,80
115.28.0.0,80
115.32.0.0,80
115.42.56.0,80
115.44.0.0,80
115.48.0.0,80
115.69.64.0,80
115.84.0.0,80
115.84.192.0,80
115.84.201.0,80
115.84.202.0,80
115.84.204.0,80
115.84.208.0,80
115.85.192.0,80
115.100.0.0,80
115.104.0.0,80
115.120.0.0,80
115.124.16.0,80
115.148.0.0,80
115.152.0.0,80
115.166.64.0,80
115.168.0.0,80
115.180.0.0,80
115.190.0.0,80
115.192.0.0,80
115.224.0.0,80
116.0.8.0,80
116.0.24.0,80
116.1.0.0,80
116.2.0.0,80
116.4.0.0,80
116.8.0.0,80
116.13.0.0,80
116.16.0.0,80
116.50.0.0,80
116.52.0.0,80
116.56.0.0,80
116.58.128.0,80
116.58.208.0,80
116.60.0.0,80
116.66.0.0,80
116.66.64.0,80
116.66.96.0,80
116.66.120.0,80
116.69.0.0,80
116.70.0.0,80
116.76.0.0,80
116.85.0.0,80
116.89.144.0,80
116.90.80.0,80
116.90.184.0,80
116.95.0.0,80
116.112.0.0,80
116.116.0.0,80
116.128.0.0,80
116.131.0.0,80
116.132.0.0,80
116.136.0.0,80
116.144.0.0,80
116.160.0.0,80
116.168.0.0,80
116.178.0.0,80
116.180.0.0,80
116.184.0.0,80
116.192.0.0,80
116.193.16.0,80
116.193.32.0,80
116.193.176.0,80
116.194.0.0,80
116.196.0.0,80
116.196.8.0,80
116.196.12.0,80
116.196.16.0,80
116.196.33.0,80
116.196.34.0,80
116.196.36.0,80
116.196.40.0,80
116.196.48.0,80
116.196.64.0,80
116.196.128.0,80
116.197.180.0,80
116.198.0.0,80
116.199.0.0,80
116.199.128.0,80
116.199.144.0,80
116.199.149.0,80
116.199.150.0,80
116.199.152.0,80
116.204.0.0,80
116.207.0.0,80
116.208.0.0,80
116.212.160.0,80
116.213.64.0,80
116.213.128.0,80
116.214.32.0,80
116.214.64.0,80
116.214.128.0,80
116.215.0.0,80
116.216.0.0,80
116.224.0.0,80
116.242.0.0,80
116.244.0.0,80
116.248.0.0,80
116.252.0.0,80
116.254.128.0,80
116.255.128.0,80
117.8.0.0,80
117.21.0.0,80
117.22.0.0,80
117.24.0.0,80
117.32.0.0,80
117.40.0.0,80
117.44.0.0,80
117.48.0.0,80
117.53.48.0,80
117.53.176.0,80
117.57.0.0,80
117.58.0.0,80
117.59.0.0,80
117.60.0.0,80
117.64.0.0,80
117.72.0.0,80
117.74.64.0,80
117.74.128.0,80
117.75.0.0,80
117.76.0.0,80
117.80.0.0,80
117.100.0.0,80
117.103.16.0,80
117.103.40.0,80
117.103.72.0,80
117.103.128.0,80
117.104.168.0,80
117.104.188.0,80
117.106.0.0,80
117.112.0.0,80
117.120.64.0,80
117.120.80.0,80
117.120.84.0,80
117.120.86.0,80
117.120.88.0,80
117.120.96.0,80
117.120.128.0,80
117.121.0.0,80
117.121.32.0,80
117.121.40.0,80
117.121.44.0,80
117.121.46.0,80
117.121.48.0,80
117.121.64.0,80
117.121.128.0,80
117.121.148.0,80
117.121.152.0,80
117.121.160.0,80
117.121.192.0,80
117.122.128.0,80
117.124.0.0,80
117.128.0.0,80
118.24.0.0,80
118.25.96.0,80
118.25.128.0,80
118.26.0.0,80
118.26.36.0,80
118.26.40.0,80
118.26.48.0,80
118.26.64.0,80
118.26.96.0,80
118.26.112.0,80
118.26.128.0,80
118.28.0.0,80
118.64.0.0,80
118.66.0.0,80
118.67.112.0,80
118.72.0.0,80
118.80.0.0,80
118.84.0.0,80
118.84.5.0,80
118.84.6.0,80
118.84.8.0,80
118.84.16.0,80
118.84.32.0,80
118.84.64.0,80
118.84.128.0,80
118.85.0.0,80
118.85.128.0,80
118.85.192.0,80
118.85.200.0,80
118.85.205.0,80
118.85.206.0,80
118.85.208.0,80
118.85.224.0,80
118.88.32.0,80
118.88.64.0,80
118.88.128.0,80
118.89.0.0,80
118.91.240.0,80
118.102.16.0,80
118.102.32.0,80
118.103.164.0,80
118.103.168.0,80
118.103.176.0,80
118.103.244.0,80
118.112.0.0,80
118.120.0.0,80
118.124.0.0,80
118.126.1.0,80
118.126.2.0,80
118.126.4.0,80
118.126.8.0,80
118.126.16.0,80
118.126.18.0,80
118.126.32.0,80
118.126.64.0,80
118.126.128.0,80
118.127.128.0,80
118.132.0.0,80
118.144.0.0,80
118.178.0.0,80
118.180.0.0,80
118.184.5.0,80
118.184.8.0,80
118.184.10.0,80
118.184.12.0,80
118.184.34.0,80
118.184.36.0,80
118.184.40.0,80
118.184.48.0,80
118.184.66.0,80
118.184.68.0,80
118.184.72.0,80
118.184.80.0,80
118.184.96.0,80
118.184.128.0,80
118.186.0.0,80
118.188.0.0,80
118.190.0.0,80
118.192.0.0,80
118.193.0.0,80
118.193.28.0,80
118.193.40.0,80
118.193.56.0,80
118.193.68.0,80
118.193.72.0,80
118.193.77.0,80
118.193.93.0,80
118.193.94.0,80
118.193.96.0,80
118.194.0.0,80
118.194.16.0,80
118.194.24.0,80
118.194.29.0,80
118.194.30.0,80
118.194.32.0,80
118.194.64.0,80
118.194.128.0,80
118.194.192.0,80
118.194.232.0,80
118.194.240.0,80
118.195.0.0,80
118.196.0.0,80
118.202.0.0,80
118.204.0.0,80
118.212.0.0,80
118.215.192.0,80
118.224.0.0,80
118.228.0.0,80
118.230.0.0,80
118.239.0.0,80
118.242.0.0,80
118.244.0.0,80
118.248.0.0,80
119.0.0.0,80
119.2.0.0,80
119.2.128.0,80
119.3.0.0,80
119.4.0.0,80
119.8.0.0,80
119.10.0.0,80
119.10.144.0,80
119.10.148.0,80
119.15.136.0,80
119.16.0.0,80
119.18.192.0,80
119.18.208.0,80
119.18.224.0,80
119.18.232.0,80
119.18.234.0,80
119.18.236.0,80
119.18.240.0,80
119.19.0.0,80
119.20.0.0,80
119.27.64.0,80
119.27.128.0,80
119.28.96.0,80
119.28.128.0,80
119.29.0.0,80
119.30.48.0,80
119.31.192.0,80
119.32.0.0,80
119.36.0.0,80
119.38.0.0,80
119.38.128.0,80
119.38.192.0,80
119.39.0.0,80
119.40.0.0,80
119.40.64.0,80
119.40.128.0,80
119.41.0.0,80
119.42.0.0,80
119.42.128.0,80
119.42.224.0,80
119.44.0.0,80
119.48.0.0,80
119.57.0.0,80
119.58.0.0,80
119.59.128.0,80
119.60.0.0,80
119.62.0.0,80
119.63.32.0,80
119.75.208.0,80
119.78.0.0,80
119.80.0.0,80
119.82.208.0,80
119.84.0.0,80
119.88.0.0,80
119.96.0.0,80
119.108.0.0,80
119.112.0.0,80
119.128.0.0,80
119.144.0.0,80
119.148.160.0,80
119.151.192.0,80
119.160.200.0,80
119.161.128.0,80
119.162.0.0,80
119.164.0.0,80
119.176.0.0,80
119.232.0.0,80
119.235.128.0,80
119.235.136.0,80
119.235.138.0,80
119.235.140.0,80
119.235.144.0,80
119.235.160.0,80
119.235.176.0,80
119.235.184.0,80
119.248.0.0,80
119.252.96.0,80
119.252.240.0,80
119.252.248.0,80
119.252.252.0,80
119.252.254.0,80
119.253.0.0,80
119.254.0.0,80
120.0.0.0,80
120.24.0.0,80
120.30.0.0,80
120.30.64.0,80
120.30.80.0,80
120.30.88.0,80
120.30.92.0,80
120.30.94.0,80
120.30.96.0,80
120.30.128.0,80
120.31.0.0,80
120.31.128.0,80
120.31.145.0,80
120.31.146.0,80
120.31.148.0,80
120.31.152.0,80
120.31.160.0,80
120.31.192.0,80
120.32.0.0,80
120.48.0.0,80
120.52.0.0,80
120.64.0.0,80
120.72.32.0,80
120.72.128.0,80
120.76.0.0,80
120.80.0.0,80
120.88.8.0,80
120.90.0.0,80
120.92.0.0,80
120.94.0.0,80
120.128.0.0,80
120.132.0.0,80
120.132.128.0,80
120.132.192.0,80
120.132.224.0,80
120.132.232.0,80
120.132.240.0,80
120.133.0.0,80
120.134.0.0,80
120.136.128.0,80
120.137.0.0,80
120.137.64.0,80
120.137.72.0,80
120.137.76.0,80
120.137.78.0,80
120.137.80.0,80
120.137.96.0,80
120.138.32.0,80
120.143.128.0,80
120.192.0.0,80
121.0.8.0,80
121.0.16.0,80
121.4.0.0,80
121.8.0.0,80
121.16.0.0,80
121.32.0.0,80
121.40.0.0,80
121.46.0.0,80
121.46.76.0,80
121.46.128.0,80
121.47.0.0,80
121.48.0.0,80
121.50.8.0,80
121.51.0.0,80
121.52.160.0,80
121.52.208.0,80
121.52.224.0,80
121.54.176.0,80
121.55.0.0,80
121.56.0.0,80
121.58.0.0,80
121.58.136.0,80
121.58.144.0,80
121.58.160.0,80
121.59.0.0,80
121.59.5.0,80
121.59.6.0,80
121.59.8.0,80
121.59.16.0,80
121.59.18.0,80
121.59.20.0,80
121.59.24.0,80
121.59.32.0,80
121.59.64.0,80
121.59.128.0,80
121.60.0.0,80
121.68.0.0,80
121.76.0.0,80
121.79.128.0,80
121.89.0.0,80
121.101.0.0,80
121.101.208.0,80
121.189.3.0,80
121.192.0.0,80
121.200.192.0,80
121.201.0.0,80
